Source,Target,Type,EdgeType
宣传册设计,任务编号：307202,属于,能力-订单
宣传册设计,任务编号：308221,属于,能力-订单
字体设计,任务编号：308325,属于,能力-订单
宣传册设计,任务编号：308691,属于,能力-订单
宣传册设计,任务编号：308681,属于,能力-订单
VI设计,任务编号：309611,属于,能力-订单
LOGO设计,任务编号：309910,属于,能力-订单
排版设计,任务编号：311396,属于,能力-订单
名片设计,任务编号：311804,属于,能力-订单
广告设计,任务编号：312403,属于,能力-订单
LOGO设计,任务编号：313718,属于,能力-订单
店铺装修,任务编号：314613,属于,能力-订单
卡通形象设计,任务编号：315094,属于,能力-订单
3D建模,任务编号：315410,属于,能力-订单
招牌设计,任务编号：315989,属于,能力-订单
PPT设计,任务编号：317991,属于,能力-订单
海报设计,任务编号：318435,属于,能力-订单
服装设计,任务编号：319010,属于,能力-订单
详情页设计,任务编号：319625,属于,能力-订单
LOGO设计,任务编号：321692,属于,能力-订单
包装设计,任务编号：322685,属于,能力-订单
广告设计,任务编号：322438,属于,能力-订单
海报设计,任务编号：322745,属于,能力-订单
海报设计,任务编号：323280,属于,能力-订单
LOGO设计,任务编号：323285,属于,能力-订单
LOGO设计,任务编号：324695,属于,能力-订单
海报设计,任务编号：324824,属于,能力-订单
宣传册设计,任务编号：257718,属于,能力-订单
排版设计,任务编号：299038,属于,能力-订单
LOGO设计,任务编号：315829,属于,能力-订单
包装设计,任务编号：306156,属于,能力-订单
包装设计,任务编号：306163,属于,能力-订单
包装设计,任务编号：307288,属于,能力-订单
产品外观设计,任务编号：308910,属于,能力-订单
LOGO设计,任务编号：308933,属于,能力-订单
标签设计,任务编号：308979,属于,能力-订单
VI设计,任务编号：309871,属于,能力-订单
服装设计,任务编号：310400,属于,能力-订单
LOGO设计,任务编号：311830,属于,能力-订单
表情设计,任务编号：314774,属于,能力-订单
字体设计,任务编号：316341,属于,能力-订单
漫画设计,任务编号：318704,属于,能力-订单
LOGO设计,任务编号：319840,属于,能力-订单
卡通形象设计,任务编号：320167,属于,能力-订单
LOGO设计,任务编号：322747,属于,能力-订单
LOGO设计,任务编号：322766,属于,能力-订单
包装设计,任务编号：323008,属于,能力-订单
产品外观设计,任务编号：323498,属于,能力-订单
LOGO设计,任务编号：324385,属于,能力-订单
LOGO设计,任务编号：324833,属于,能力-订单
动漫其他,任务编号：244146,属于,能力-订单
封面设计,任务编号：244149,属于,能力-订单
小程序开发,任务编号：244241,属于,能力-订单
动漫其他,任务编号：244266,属于,能力-订单
产品外观设计,任务编号：244288,属于,能力-订单
企业官网,任务编号：244328,属于,能力-订单
网站UI设计,任务编号：244408,属于,能力-订单
软件UI设计,任务编号：244435,属于,能力-订单
海报设计,任务编号：244461,属于,能力-订单
网站UI设计,任务编号：244516,属于,能力-订单
APP开发,任务编号：244519,属于,能力-订单
小程序开发,任务编号：244535,属于,能力-订单
网站优化方案,任务编号：244549,属于,能力-订单
广告设计,任务编号：244581,属于,能力-订单
3D建模,任务编号：244600,属于,能力-订单
电商网站,任务编号：244683,属于,能力-订单
电商网站,任务编号：244690,属于,能力-订单
APP开发,任务编号：244723,属于,能力-订单
商业提案,任务编号：244802,属于,能力-订单
VI设计,任务编号：244836,属于,能力-订单
企业官网,任务编号：244848,属于,能力-订单
小程序开发,任务编号：244852,属于,能力-订单
网站UI设计,任务编号：244865,属于,能力-订单
企业官网,任务编号：244867,属于,能力-订单
企业官网,任务编号：244963,属于,能力-订单
产品外观设计,任务编号：244988,属于,能力-订单
VI设计,任务编号：245000,属于,能力-订单
VI设计,任务编号：245009,属于,能力-订单
电商网站,任务编号：245127,属于,能力-订单
包装设计,任务编号：245139,属于,能力-订单
其他工业设计,任务编号：245284,属于,能力-订单
其他工业设计,任务编号：245285,属于,能力-订单
产品外观设计,任务编号：245304,属于,能力-订单
前端开发,任务编号：245322,属于,能力-订单
广告设计,任务编号：245385,属于,能力-订单
其他软件开发,任务编号：245388,属于,能力-订单
小程序开发,任务编号：245401,属于,能力-订单
LOGO设计,任务编号：245405,属于,能力-订单
LOGO设计,任务编号：245436,属于,能力-订单
APP开发,任务编号：245492,属于,能力-订单
前端开发,任务编号：245512,属于,能力-订单
产品外观设计,任务编号：245627,属于,能力-订单
专业代笔,任务编号：245637,属于,能力-订单
小程序开发,任务编号：245685,属于,能力-订单
印刷出版,任务编号：245709,属于,能力-订单
背景墙设计,任务编号：245714,属于,能力-订单
电商网站,任务编号：245718,属于,能力-订单
产品推广,任务编号：245759,属于,能力-订单
网站UI设计,任务编号：245768,属于,能力-订单
图片处理,任务编号：245778,属于,能力-订单
插画设计,任务编号：245779,属于,能力-订单
产品外观设计,任务编号：245785,属于,能力-订单
APP开发,任务编号：245788,属于,能力-订单
前端开发,任务编号：245897,属于,能力-订单
小程序开发,任务编号：245903,属于,能力-订单
手游开发,任务编号：245991,属于,能力-订单
APP开发,任务编号：246006,属于,能力-订单
企业官网,任务编号：246013,属于,能力-订单
卡通形象设计,任务编号：246017,属于,能力-订单
海报设计,任务编号：246018,属于,能力-订单
宣传册设计,任务编号：246026,属于,能力-订单
LOGO设计,任务编号：246029,属于,能力-订单
数据录入,任务编号：246033,属于,能力-订单
FLASH制作,任务编号：246046,属于,能力-订单
海报设计,任务编号：246051,属于,能力-订单
网站UI设计,任务编号：246076,属于,能力-订单
海报设计,任务编号：246083,属于,能力-订单
LOGO设计,任务编号：246084,属于,能力-订单
其他工业设计,任务编号：246085,属于,能力-订单
网站UI设计,任务编号：246100,属于,能力-订单
背景墙设计,任务编号：246121,属于,能力-订单
其他工业设计,任务编号：246212,属于,能力-订单
网站UI设计,任务编号：246218,属于,能力-订单
手游开发,任务编号：246256,属于,能力-订单
小程序开发,任务编号：246264,属于,能力-订单
其他工业设计,任务编号：246268,属于,能力-订单
APP开发,任务编号：246292,属于,能力-订单
网站UI设计,任务编号：246323,属于,能力-订单
APP开发,任务编号：246325,属于,能力-订单
卡通形象设计,任务编号：246355,属于,能力-订单
动漫其他,任务编号：246368,属于,能力-订单
LOGO设计,任务编号：246386,属于,能力-订单
微信开发,任务编号：246427,属于,能力-订单
网站UI设计,任务编号：246515,属于,能力-订单
企业官网,任务编号：246544,属于,能力-订单
企业官网,任务编号：246607,属于,能力-订单
漫画设计,任务编号：246615,属于,能力-订单
其他家装服务,任务编号：246701,属于,能力-订单
小程序开发,任务编号：246706,属于,能力-订单
小程序开发,任务编号：246739,属于,能力-订单
小程序开发,任务编号：246743,属于,能力-订单
数据录入,任务编号：246792,属于,能力-订单
其他软件开发,任务编号：246795,属于,能力-订单
小程序开发,任务编号：246802,属于,能力-订单
APP开发,任务编号：246919,属于,能力-订单
小程序开发,任务编号：246986,属于,能力-订单
3D建模,任务编号：247103,属于,能力-订单
小程序开发,任务编号：247185,属于,能力-订单
专业代笔,任务编号：247246,属于,能力-订单
卡通形象设计,任务编号：247257,属于,能力-订单
电商网站,任务编号：247282,属于,能力-订单
小程序开发,任务编号：247284,属于,能力-订单
数据录入,任务编号：247308,属于,能力-订单
商业提案,任务编号：247325,属于,能力-订单
网站UI设计,任务编号：247328,属于,能力-订单
软装设计,任务编号：247357,属于,能力-订单
电商网站,任务编号：247377,属于,能力-订单
包装设计,任务编号：247385,属于,能力-订单
百科/问答撰写,任务编号：247407,属于,能力-订单
小程序开发,任务编号：247453,属于,能力-订单
产品外观设计,任务编号：247495,属于,能力-订单
专业代笔,任务编号：247532,属于,能力-订单
小程序开发,任务编号：247556,属于,能力-订单
VI设计,任务编号：247563,属于,能力-订单
LOGO设计,任务编号：247601,属于,能力-订单
APP推广,任务编号：247604,属于,能力-订单
漫画设计,任务编号：247625,属于,能力-订单
编辑校对,任务编号：247669,属于,能力-订单
店铺装修,任务编号：247707,属于,能力-订单
网站UI设计,任务编号：247761,属于,能力-订单
企业官网,任务编号：247769,属于,能力-订单
网站UI设计,任务编号：247785,属于,能力-订单
小程序开发,任务编号：247790,属于,能力-订单
小程序开发,任务编号：247841,属于,能力-订单
小程序开发,任务编号：247843,属于,能力-订单
企业官网,任务编号：247883,属于,能力-订单
网站UI设计,任务编号：247920,属于,能力-订单
后端开发,任务编号：247994,属于,能力-订单
小程序开发,任务编号：248035,属于,能力-订单
企业官网,任务编号：248112,属于,能力-订单
宣传册设计,任务编号：248151,属于,能力-订单
小程序开发,任务编号：248161,属于,能力-订单
小程序开发,任务编号：248251,属于,能力-订单
其他家装服务,任务编号：248305,属于,能力-订单
包装设计,任务编号：248340,属于,能力-订单
企业官网,任务编号：248363,属于,能力-订单
企业官网,任务编号：248502,属于,能力-订单
企业官网,任务编号：248525,属于,能力-订单
企业官网,任务编号：248529,属于,能力-订单
宣传册设计,任务编号：248541,属于,能力-订单
百科/问答撰写,任务编号：248564,属于,能力-订单
小程序开发,任务编号：248649,属于,能力-订单
LOGO设计,任务编号：248724,属于,能力-订单
LOGO设计,任务编号：248748,属于,能力-订单
创意短视频,任务编号：248755,属于,能力-订单
海报设计,任务编号：248773,属于,能力-订单
3D建模,任务编号：248798,属于,能力-订单
产品推广,任务编号：248802,属于,能力-订单
宣传册设计,任务编号：248803,属于,能力-订单
APP开发,任务编号：248818,属于,能力-订单
LOGO设计,任务编号：248830,属于,能力-订单
LOGO设计,任务编号：248854,属于,能力-订单
广告设计,任务编号：248870,属于,能力-订单
小程序开发,任务编号：248885,属于,能力-订单
企业官网,任务编号：248946,属于,能力-订单
其他工业设计,任务编号：248959,属于,能力-订单
机械设备,任务编号：248995,属于,能力-订单
企业官网,任务编号：248996,属于,能力-订单
专业代笔,任务编号：249003,属于,能力-订单
LOGO设计,任务编号：249011,属于,能力-订单
创意短视频,任务编号：249016,属于,能力-订单
小程序开发,任务编号：249022,属于,能力-订单
文化艺术服务,任务编号：249148,属于,能力-订单
LOGO设计,任务编号：249150,属于,能力-订单
企业官网,任务编号：249172,属于,能力-订单
插画设计,任务编号：249197,属于,能力-订单
LOGO设计,任务编号：249239,属于,能力-订单
